Market,Permanent households or heads,Residents in permanent households,Average residents per household,Variance of residents per household,"Average monthly income (heads, all)","Variance of income (heads, all)","Average monthly income (heads, with income)","Variance of income (heads, with income)","Average monthly income (ages 10+, all)","Variance of income (ages 10+, all)","Average monthly income (ages 10+, with income)","Variance of income (ages 10+, with income)",Municipality
4201802,1067,3287,3.002307692307693,1.873076923076923,958.9415384615384,916610.5484615384,1014.5123076923076,904708.336153846,717.9723076923076,713319.3723076923,887.7392307692309,734347.5538461538,Santa Catarina ATALANTA
4201901,1733,5541,3.185882352941176,1.4982352941176469,1361.4470588235292,1533514.8994117647,1394.1529411764704,1527206.8329411764,818.4976470588235,1272594.7547058824,1108.8405882352945,1444244.5429411766,Santa Catarina AURORA
4201950,3320,9552,2.788064516129032,1.869032258064516,1287.471935483871,10992885.23451613,1366.754193548387,11870377.116129031,833.9954838709677,4985096.055806452,1161.1251612903225,7552416.523548388,Santa Catarina BALNEÁRIO ARROIO DO SILVA
4202057,2887,8421,2.877142857142857,2.3103571428571428,1147.9482142857144,1485288.0560714286,1235.2035714285714,1492485.8989285715,726.7267857142857,980362.3653571428,1064.9439285714286,1057147.800357143,Santa Catarina BALNEÁRIO BARRA DO SUL
4202008,39265,107421,2.626651785714286,1.716875,2768.1777678571425,16977893.06825893,2985.960714285714,17537785.33017857,1856.3520089285712,11526708.907142855,2434.707098214286,13226973.775446428,Santa Catarina BALNEÁRIO CAMBORIÚ
4202073,2890,8170,2.771428571428572,1.9457142857142853,1180.992857142857,6480643.947142856,1259.114761904762,6701466.67952381,775.2795238095238,3678099.189523809,1053.422857142857,4460659.624761905,Santa Catarina BALNEÁRIO GAIVOTA
4212809,5420,17022,3.060526315789473,2.3142105263157893,1600.9557894736845,4357886.821578947,1745.8276315789474,4548380.982105263,1011.5247368421052,2661530.4515789472,1406.941052631579,3008063.985,Santa Catarina BALNEÁRIO PIÇARRAS
4202081,899,2899,3.26,2.0780000000000003,939.26,2586428.054,975.646,2590320.626,525.018,1135279.746,809.388,1497471.4640000002,Santa Catarina BANDEIRANTE
4202099,577,1874,3.215,2.05,864.52,1166625.5875,893.2774999999999,1187662.5025,609.42,706487.7075,778.4200000000001,792544.6325000001,Santa Catarina BARRA BONITA
4202107,7096,22324,3.074878048780488,2.368048780487805,1362.7753658536585,5357812.823414635,1500.861951219512,5883212.123902438,910.9056097560976,2965285.201463415,1286.9573170731708,3597733.8985365853,Santa Catarina BARRA VELHA
4202131,1768,5987,3.405,2.24,662.96,546734.4542857143,726.9042857142857,540033.9978571428,422.01142857142855,336894.9985714286,654.5892857142857,354879.6964285714,Santa Catarina BELA VISTA DO TOLDO
4202156,791,2625,3.4125,2.105,927.545,1779064.775,1027.61,1868983.3675,572.3225,926372.8775,860.17,1156914.455,Santa Catarina BELMONTE
4202206,3174,10318,3.292857142857143,2.276190476190476,1075.0709523809523,1394299.204761905,1137.6290476190477,1405765.8042857144,726.8623809523809,893318.1671428572,955.8233333333334,964874.2271428572,Santa Catarina BENEDITO NOVO
4202305,18037,58051,3.257625,2.3291250000000003,1165.201625,1797170.763375,1281.335875,1782860.8852499998,762.1733750000001,1097061.967875,1081.221125,1177086.715,Santa Catarina BIGUAÇU
4202404,101086,307204,3.0657610789980736,1.9046242774566475,1659.990269749518,13022911.142235069,1797.789441233141,13454636.09211946,1158.382909441233,6885715.809922929,1498.81816955684,8155361.506339113,Santa Catarina BLUMENAU
4202438,1042,3265,3.127142857142857,2.0285714285714285,679.5471428571428,625221.2728571428,779.36,639054.9728571429,427.43,397187.9842857143,654.7157142857143,452488.1971428571,Santa Catarina BOCAINA DO SUL
4202503,1317,4380,3.2944444444444443,2.2555555555555555,1124.608888888889,11479287.448888889,1165.1022222222225,11878160.046666663,616.9722222222222,4593914.608888889,964.1255555555556,6224980.847777777,Santa Catarina BOM JARDIM DA SERRA
4202537,766,2521,3.12,1.905,1127.621666666667,12010881.518333333,1195.5783333333334,12319862.565,665.23,4581148.648333333,949.46,6164210.758333334,Santa Catarina BOM JESUS
4202578,671,2123,3.046666666666667,1.7533333333333332,1075.7416666666668,1574361.9433333334,1105.263333333333,1594863.6183333334,786.4466666666667,1095980.1216666666,951.5266666666666,1174797.235,Santa Catarina BOM JESUS DO OESTE
4202602,2727,8901,3.27375,2.226875,1028.05,1916567.15375,1098.9425,1950265.02625,607.100625,988330.343125,897.66125,1177463.49625,Santa Catarina BOM RETIRO
4202453,4616,14030,2.953191489361702,1.83468085106383,1383.7702127659577,2995242.1697872337,1548.9493617021276,3050376.74893617,923.328510638298,2109118.7329787235,1347.766170212766,2458992.530212766,Santa Catarina BOMBINHAS
4202701,1467,4459,3.0181818181818185,1.3581818181818182,1091.5890909090908,3183160.070909091,1169.7645454545454,3496311.4600000004,817.8836363636364,1455158.6863636365,999.3045454545456,1575517.3172727271,Santa Catarina BOTUVERÁ
4202800,8887,28969,3.253947368421053,1.7542105263157894,1286.7810526315789,3380275.276052631,1376.863157894737,3910090.335,823.6831578947368,1816726.241578947,1126.187894736842,2160870.4168421053,Santa Catarina BRAÇO DO NORTE
4202859,1119,3370,3.0475000000000003,1.73625,1090.90875,1176587.2125,1222.5275,1163442.76125,751.45625,754516.56375,1053.48625,716369.86875,Santa Catarina BRAÇO DO TROMBUDO
4202875,895,2850,3.193333333333334,2.043333333333333,651.3866666666667,682768.8683333333,812.7599999999999,723451.2033333333,420.16,510222.485,720.0433333333334,649112.56,Santa Catarina BRUNÓPOLIS
4202909,33237,105072,3.162605042016807,1.8972268907563024,1518.07756302521,3982219.2283193273,1653.404705882353,4062218.205546219,1075.8932773109243,2795567.6812605043,1381.4834453781511,3081329.5648739496,Santa Catarina BRUSQUE
4203105,1891,6150,3.3275,1.8958333333333333,1228.7608333333333,3326289.3425,1265.1275,3360535.0841666665,837.0016666666667,2048118.558333333,1072.0216666666668,2361563.928333333,Santa Catarina CAIBI
4203154,898,3387,3.9414285714285713,2.5342857142857147,629.2785714285714,521060.47285714286,725.4957142857141,525716.8328571429,378.4871428571428,331592.9985714286,625.7485714285714,370623.92,Santa Catarina CALMON
4203204,18301,62233,3.3932911392405063,2.4572151898734176,1237.6555696202531,2301461.731518987,1354.510759493671,2344978.813291139,786.5854430379746,1528870.7281012658,1144.58582278481,1804726.454556962,Santa Catarina CAMBORIÚ
4203303,3643,11676,3.1862222222222223,2.143333333333333,997.0195555555556,1710299.9995555556,1068.020888888889,1761993.164,642.0484444444445,1038223.2117777778,900.438,1148066.516,Santa Catarina CAMPO ALEGRE
4203402,2324,7413,3.130666666666667,1.994,670.2613333333334,1129900.2433333332,762.8,1273548.224,439.306,692645.5266666667,656.992,875104.2339999999,Santa Catarina CAMPO BELO DO SUL
4203501,2867,9268,3.2835,2.624,978.211,2305733.7095,1065.317,2383287.648,793.0145,3060851.3325,1142.164,3549383.5310000004,Santa Catarina CAMPO ERÊ
4203600,10526,32709,3.1044117647058824,2.005,1142.3626470588235,2121872.244117647,1214.716911764706,2129274.434558824,739.9414705882352,1395104.8945588234,1039.971617647059,1567204.546470588,Santa Catarina CAMPOS NOVOS
4203709,3211,10600,3.3457894736842104,2.2047368421052638,1007.34,1514880.342631579,1145.5805263157897,1527654.272105263,750.0568421052632,1009090.53,1023.331052631579,1086331.6136842105,Santa Catarina CANELINHA
4203808,16184,52448,3.260194174757282,2.1627184466019416,1040.108932038835,1699862.4610679613,1152.128640776699,1734434.5286407766,650.3556310679612,1170739.1744660195,994.3636893203884,1337775.272815534,Santa Catarina CANOINHAS
4203907,7017,20716,2.9851515151515158,1.9275757575757573,1209.4930303030303,4240418.048484848,1276.2790909090909,4375278.787272727,816.889696969697,2428589.533636364,1074.0545454545456,2839051.5342424246,Santa Catarina CAPINZAL
4203956,6920,21667,3.1296153846153847,1.9096153846153845,1130.5515384615385,912190.3830769232,1239.9646153846154,873898.3626923077,741.5188461538462,695379.7980769231,1052.0765384615383,646458.0634615384,Santa Catarina CAPIVARI DE BAIXO
4203253,909,2753,2.982,2.177,941.293,3099206.242,1038.629,3379213.104,550.721,1500744.526,862.085,2218295.788,Santa Catarina CAPÃO ALTO
4204004,2981,9528,3.1984615384615385,1.933846153846154,1199.9023076923077,2137955.7938461537,1246.603076923077,2148377.986153846,744.6307692307693,1284314.4146153848,1021.5353846153846,1412953.733076923,Santa Catarina CATANDUVAS
4204103,1417,4407,3.17,1.82,1027.6,5084124.942222222,1161.6544444444444,5438962.383333333,671.3511111111111,2382934.536666667,968.3788888888888,3035686.268888889,Santa Catarina CAXAMBU DO SUL
4203006,21962,70373,3.27,2.510731707317073,1282.8292682926829,3868301.526463415,1374.234268292683,3959696.432682927,775.0947560975609,2204829.2924390244,1120.3870731707318,2625974.190121951,Santa Catarina CAÇADOR
4204152,852,2756,3.345714285714286,1.8357142857142856,645.3442857142857,654206.7485714286,753.9442857142857,699390.2942857143,408.6542857142857,364852.2385714286,670.2299999999999,428270.4771428571,Santa Catarina CELSO RAMOS
4204178,1100,3573,3.225555555555556,1.9388888888888889,521.3777777777777,2075776.7211111109,621.2,2166267.905555556,314.7677777777778,930378.9344444444,550.1366666666667,1253584.683333333,Santa Catarina CERRO NEGRO
4204194,836,2758,3.341428571428572,1.782857142857143,684.7471428571428,633947.4,811.3928571428571,665729.7885714285,471.3671428571428,545001.0357142857,758.9242857142857,625787.7157142857,Santa Catarina CHAPADÃO DO LAGEADO
4204202,58774,182216,3.123447098976109,1.8686348122866896,1487.4346416382252,9866733.738122867,1613.054675767918,10639977.110443689,997.499419795222,4711395.534539249,1334.7901365187713,5798878.057167236,Santa Catarina CHAPECÓ
4204251,4776,15159,3.17390243902439,1.5021951219512195,1214.250731707317,1198890.6619512194,1339.7053658536586,1170575.0280487805,879.879268292683,1026145.0865853658,1189.1873170731708,999163.5248780488,Santa Catarina COCAL DO SUL
4204301,23024,68520,3.030965517241379,1.823379310344828,1342.748,4478423.731586208,1433.1082758620691,4573519.848413793,925.9715172413792,2557299.5612413795,1210.3668965517245,2984883.956689656,Santa Catarina CONCÓRDIA
4204350,1113,3767,3.37125,1.6675,1143.4725,2253845.1175,1217.9025,2358762.07625,884.615,1639967.97125,1120.75,1876532.1975,Santa Catarina CORDILHEIRA ALTA
4204400,3087,10201,3.3353571428571427,1.92,1192.4278571428572,4634088.373214286,1234.1978571428572,4732103.2260714285,734.0435714285715,1945851.191428572,991.7235714285714,2646584.4678571434,Santa Catarina CORONEL FREITAS
4204459,738,2458,3.4240000000000004,1.988,754.24,1481092.068,831.61,1506071.026,475.334,748043.806,701.982,876452.038,Santa Catarina CORONEL MARTINS
4204558,4568,14606,3.1768181818181818,2.026818181818182,965.1309090909092,1916592.6595454544,1109.2745454545454,1969338.4377272727,578.055909090909,1020844.7840909092,930.4822727272727,1311295.7854545454,Santa Catarina CORREIA PINTO
4204509,4280,13820,3.195609756097561,2.09219512195122,1274.1212195121952,10693146.646585366,1360.728780487805,10753063.946829269,853.6404878048781,5034672.3704878045,1136.7153658536586,6445099.062439024,Santa Catarina CORUPÁ
4204608,61561,190625,3.096741214057508,1.8598722044728435,1766.5528753993613,10211528.70367412,1872.3414696485625,10547589.52658147,1099.3911821086265,5628505.858178914,1505.275367412141,6793844.463386581,Santa Catarina CRICIÚMA
4204707,3579,10573,3.0875862068965514,1.5513793103448277,1208.9196551724135,2821072.1558620688,1263.633103448276,2927276.723793104,773.7151724137932,1538624.9103448277,1018.2237931034484,1758150.1303448277,Santa Catarina CUNHA PORÃ
4204756,551,1875,3.454,2.016,1782.42,8462059.804000001,1835.66,8576989.438000001,939.5740000000002,3635646.11,1299.89,4560174.626,Santa Catarina CUNHATAÍ
4204806,11740,37500,3.190394736842105,2.009210526315789,1094.095,2492408.1094736843,1191.5748684210528,2667109.4763157894,705.0467105263158,1491033.2328947368,1013.786052631579,1778722.8846052631,Santa Catarina CURITIBANOS
4204905,2650,8621,3.358421052631579,2.1831578947368424,1200.1452631578948,2937670.324736842,1267.5157894736842,3083453.710526316,764.9115789473684,1680438.1805263157,1018.6952631578948,1981557.002105263,Santa Catarina DESCANSO
4205001,4662,14753,3.122413793103448,2.2341379310344824,980.4110344827584,1588880.6424137931,1071.0962068965518,1623193.071034483,610.9986206896551,1105704.2868965515,930.3755172413792,1363437.5744827583,Santa Catarina DIONÍSIO CERQUEIRA
4205100,1118,3709,3.446,2.423,1090.241,2417187.447,1132.473,2465564.828,754.2,1326487.261,959.324,1429266.886,Santa Catarina DONA EMMA
4205159,1150,3604,3.429,2.249,862.055,958815.146,928.82,977397.511,620.54,571749.636,829.719,545720.547,Santa Catarina DOUTOR PEDRINHO
4205175,890,3018,3.474,2.692,649.402,458380.16,692.0,455616.262,383.702,294857.106,614.322,312379.11600000004,Santa Catarina ENTRE RIOS
4205191,650,2030,3.1825,1.7775,1184.0075,2015692.5725,1283.18,2047812.0125,704.8924999999999,1118083.2275,1017.1075,1306790.815,Santa Catarina ERMO
4205209,1442,4344,3.053333333333333,1.9975,1226.4316666666666,6854077.049166667,1261.2208333333333,6871356.981666666,773.7866666666667,3284562.6200000006,1020.4725,4038682.5391666666,Santa Catarina ERVAL VELHO
4205308,3200,10651,3.283636363636364,2.043030303030303,1514.5421212121212,4469209.7284848485,1574.9954545454543,4485922.71939394,868.0439393939395,2315955.621515152,1216.0766666666666,2692913.559393939,Santa Catarina FAXINAL DOS GUEDES
4205357,497,1584,3.1,1.8425,959.1825,3361256.46,1067.245,3442179.8875,624.3675,1608302.5275,837.2950000000001,1892539.0,Santa Catarina FLOR DO SERTÃO
4205407,147437,418631,2.79783570300158,1.85391785150079,3028.6807582938386,21179899.55347551,3232.9136808846765,21500962.412638232,1898.6392417061609,12706669.167156398,2552.843333333333,14854860.962148497,Santa Catarina FLORIANÓPOLIS
4205431,753,2599,3.596,2.374,1130.102,1131144.348,1174.084,1118761.224,606.682,756868.6900000001,944.812,849165.86,Santa Catarina FORMOSA DO SUL
4205456,6934,22474,3.1876086956521736,1.6682608695652172,1269.595652173913,27462821.18217391,1351.0252173913043,27446178.32652174,790.2210869565217,9720274.705652174,1077.0615217391305,12003598.237826085,Santa Catarina FORQUILHINHA
4205506,10478,34474,3.239090909090909,2.0303030303030303,1216.4528787878787,4691130.011666667,1327.9431818181818,4849337.850757576,756.5743939393939,2303255.9987878785,1087.6586363636363,3021730.052121212,Santa Catarina FRAIBURGO
4205555,734,2474,3.3600000000000003,1.751,830.68,3062380.14,904.18,3204778.257,505.332,1274171.974,776.325,1846160.746,Santa Catarina FREI ROGÉRIO
4205605,1118,3471,3.207777777777778,1.923333333333333,1167.3744444444444,2844129.8966666665,1273.632222222222,2947445.118888889,619.8555555555555,1358659.1422222224,1013.8922222222222,1984118.316666667,Santa Catarina GALVÃO
4205704,6093,18021,2.937037037037037,1.938148148148148,1275.9474074074076,2592715.587407408,1385.1962962962964,2679909.808148148,807.9062962962963,1650296.9414814815,1147.1422222222222,1899392.0251851853,Santa Catarina GAROPABA
4205803,4220,14686,3.4948275862068963,3.1503448275862067,1042.0344827586207,3847550.5244827583,1162.2310344827586,3951995.04862069,676.908275862069,1884321.040344828,994.6655172413792,2385887.599310345,Santa Catarina GARUVA
4205902,17961,57845,3.1703361344537813,1.86218487394958,1389.4610924369747,2853333.168655462,1485.499243697479,2855894.069327731,988.943613445378,1754428.5515966387,1265.511680672269,2018432.372605042,Santa Catarina GASPAR
4206009,4116,12984,3.177391304347826,1.7560869565217392,1088.194347826087,1746005.569130435,1261.366956521739,1867253.9065217392,736.1778260869565,1288715.062173913,1083.6934782608696,1500129.4717391306,Santa Catarina GOVERNADOR CELSO RAMOS
4206207,3558,10615,2.995217391304348,1.7556521739130435,1124.3817391304349,2399840.800869565,1180.2821739130436,2418387.233913043,767.3626086956522,1528688.767826087,1002.444347826087,1675771.7673913045,Santa Catarina GRAVATAL
4206108,1914,6206,3.309285714285714,2.005714285714286,1324.7078571428572,20209611.54142857,1373.465,21458747.344285708,879.0728571428572,9015494.572142858,1094.787142857143,10487589.575,Santa Catarina GRÃO PARÁ
4206306,5603,18426,3.279565217391305,1.877826086956521,1253.226956521739,3196690.305652174,1355.1873913043478,3201418.223913044,877.7852173913044,1535434.2747826087,1108.7421739130434,1625361.0847826088,Santa Catarina GUABIRUBA
4206405,3268,10483,3.2423809523809526,1.891428571428572,1172.4004761904762,2784586.5385714285,1213.1328571428571,2848634.1695238096,734.3319047619048,1639250.8028571429,996.8066666666666,1979183.317619048,Santa Catarina GUARACIABA
4206504,10656,35138,3.3260714285714283,1.975357142857143,1243.3335714285713,2229999.785714286,1366.0992857142858,2343403.626607143,859.6055357142857,1541864.3253571428,1169.8753571428572,1737730.3298214283,Santa Catarina GUARAMIRIM
4206603,1629,4902,3.0557142857142856,1.8357142857142856,1024.5728571428572,1549036.0628571429,1085.7,1587271.87,655.5857142857143,1116954.827142857,916.4457142857144,1278746.2328571428,Santa Catarina GUARUJÁ DO SUL
4206652,1422,4678,3.286666666666666,1.8073333333333328,1237.55,3439620.628,1271.9853333333333,3477299.991333334,724.9453333333333,1582474.2973333334,1018.8093333333333,2006001.5853333336,Santa Catarina GUATAMBÚ
4206702,6901,21210,3.0397368421052637,1.982368421052632,1203.7536842105262,2079152.7381578947,1296.6463157894736,2242484.495263158,836.9118421052632,1323424.9284210526,1117.0939473684211,1544932.8239473684,Santa Catarina HERVAL D'OESTE
4206751,625,1942,3.3280000000000003,1.48,1005.848,1050191.808,1033.574,1058518.064,688.3860000000001,1442371.736,892.79,1690732.684,Santa Catarina IBIAM
4206801,1112,3363,3.064285714285714,2.0028571428571427,1037.3842857142856,1272644.6442857145,1092.0014285714285,1273930.0371428572,709.7299999999999,912301.0928571428,925.7642857142856,985189.1171428572,Santa Catarina IBICARÉ
4206900,5515,17299,3.167058823529412,2.247058823529412,1235.5067647058825,2637010.0232352945,1295.7570588235294,2650091.377647059,875.2494117647059,1478649.7135294117,1084.215294117647,1569504.734411765,Santa Catarina IBIRAMA
4207106,3822,12344,3.227142857142857,2.0604761904761904,1092.234761904762,1528580.8199999998,1243.0833333333333,1717285.1447619046,876.8566666666668,26370703.99190476,1163.9,34029499.61619047,Santa Catarina ILHOTA
4207205,3897,11659,3.060606060606061,2.143030303030303,690.2187878787879,600638.2984848486,808.8657575757576,594887.8703030302,481.5748484848485,468556.1006060606,738.0742424242425,507833.0624242424,Santa Catarina IMARUÍ
4207304,13160,39758,2.968308823529412,1.9165441176470583,1252.0130882352942,2814498.0544117647,1352.6046323529413,2942914.5776470588,794.2201470588235,1791547.8427941178,1155.0007352941177,2001633.215,Santa Catarina IMBITUBA
4207403,1788,5691,3.238571428571429,2.101428571428571,982.9521428571428,3980462.910714286,1110.0042857142855,4362747.710714286,597.3892857142857,1724942.77,928.86,2649758.9957142854,Santa Catarina IMBUIA
4207502,17360,54766,3.141511627906977,1.968720930232558,1328.359651162791,2297878.6522093024,1412.9866279069768,2295754.287325581,979.5155813953488,1731919.5343023257,1220.927558139535,1841212.208023256,Santa Catarina INDAIAL
4207577,887,2729,2.938333333333333,1.6583333333333332,1274.5183333333334,1370928.725,1284.6266666666668,1368404.9533333334,931.3466666666668,895751.2483333334,1070.0833333333333,905834.9083333332,Santa Catarina IOMERÊ
4207601,1592,4742,3.041,1.734,886.485,1585850.845,964.873,1605933.536,614.513,940689.102,831.0319999999999,1061677.835,Santa Catarina IPIRA
4207650,2617,8389,3.353181818181818,1.7636363636363634,1022.4404545454544,1431434.0668181817,1047.5922727272728,1433546.407727273,679.06,907143.6577272728,866.6495454545455,1005200.2113636364,Santa Catarina IPORÃ DO OESTE
4207684,1878,6795,3.5171428571428573,2.54,1022.4792857142858,3308494.0378571427,1116.0892857142858,3557403.665714286,632.8192857142857,2256692.359285714,999.3142857142856,2838417.415,Santa Catarina IPUAÇU
4207700,2234,7213,3.2825,2.118125,1045.24375,2514478.568125,1070.145,2537628.45125,692.91625,1266726.991875,915.71875,1429226.3525,Santa Catarina IPUMIRIM
4207759,1286,4247,3.2788888888888885,2.217777777777778,829.9377777777777,905344.3311111112,886.5333333333333,908561.2944444444,605.8055555555555,772951.9288888889,816.7722222222222,888495.3388888888,Santa Catarina IRACEMINHA
4207809,2889,9511,3.29,2.0688235294117647,1083.81,2223975.0188235296,1163.4323529411763,2292771.183529411,685.2947058823529,1268633.0247058824,976.1305882352942,1506616.1605882354,Santa Catarina IRANI
4207858,662,2096,3.2125,1.8575,844.385,1931660.6975,963.0925,2059753.425,576.4275,1085554.425,829.0475,1316958.75,Santa Catarina IRATI
4207908,3133,10349,3.350909090909091,2.283636363636364,866.8754545454544,1800066.4054545455,927.829090909091,1834532.61,596.9663636363637,1474360.7718181815,810.8081818181818,1646960.7140909089,Santa Catarina IRINEÓPOLIS
4208104,6013,20270,3.342692307692308,2.6725,920.4196153846152,1410287.62,972.3557692307692,1434171.9798076923,581.6759615384616,815153.8696153846,841.4223076923076,935327.9682692308,Santa Catarina ITAIÓPOLIS
4208203,57753,182690,3.1419155844155844,2.1475,1667.9147402597405,6324966.224383118,1810.2922402597403,6455375.095584416,1069.4258766233766,3806478.3562337663,1484.9513311688313,4515077.946266234,Santa Catarina ITAJAÍ
4208302,15021,45693,2.855398230088496,1.771504424778761,1915.850353982301,7613011.087433629,2129.2633628318586,7845431.328230089,1283.3758407079647,4642429.571858407,1800.3764601769913,5441579.73159292,Santa Catarina ITAPEMA
4208401,4920,15369,3.1178125,1.8025,1255.6284375,7211920.4178125,1319.0578125,7302148.271562501,842.5234375,3356476.4425,1105.5721875,4029575.949375,Santa Catarina ITAPIRANGA
4208450,5022,14662,2.8302857142857145,2.1222857142857143,1314.1894285714286,2269915.8268571426,1423.4817142857144,2303293.0148571427,852.8611428571428,1560939.7782857143,1209.548857142857,1769408.750857143,Santa Catarina ITAPOÁ
4208500,6830,22142,3.2066233766233765,1.94,1262.1611688311689,2274660.643506494,1324.4688311688312,2300604.1275324672,825.4638961038961,1929114.3979220777,1120.9948051948052,2267937.613636364,Santa Catarina ITUPORANGA
4208005,2095,6406,2.97,1.8428,1234.3516,4642226.248,1292.72,4784903.338,783.6812,2186204.4804,1030.2952,2656320.0692000003,Santa Catarina ITÁ
4207007,18507,58688,3.1012804878048783,1.740182926829268,1149.1354268292682,2353568.1959756096,1271.7475609756098,2484824.222926829,739.8181097560976,1324305.8292682928,1083.6381707317073,1562526.3299390243,Santa Catarina IÇARA
4208609,1273,4041,3.22,2.035,1245.105,3730728.2866666666,1313.9583333333333,3908850.921666667,759.75,1814140.2683333333,1046.0966666666666,2374727.4666666663,Santa Catarina JABORÁ
4208708,3442,10607,3.117,1.8715,966.135,1208439.384,1022.0195,1217561.554,595.5005,722350.755,860.2545,805338.6945,Santa Catarina JACINTO MACHADO
4208807,5770,17270,2.823768115942029,1.740144927536232,1142.1614492753622,3524381.054492753,1301.944347826087,4614827.725942029,739.2320289855073,2289156.261449275,1111.2563768115942,3979911.754782608,Santa Catarina JAGUARUNA
4208906,45143,142654,3.1666046511627908,1.8907906976744184,1624.782465116279,7908151.702093024,1738.053488372093,8393511.018790698,1107.7854418604652,4055982.056883721,1427.5118139534882,4639967.177348837,Santa Catarina JARAGUÁ DO SUL
4208955,536,1761,3.4,2.02,1123.9499999999998,1480489.6775,1204.6975,1485388.4025,614.1575,798073.9824999999,948.6725,939039.5675,Santa Catarina JARDINÓPOLIS
4209003,9069,26895,2.981219512195122,1.852439024390244,1936.711951219512,9543757.636585366,2014.6141463414635,9635921.600731708,1226.14,6204257.753658537,1601.8209756097565,7391127.297560975,Santa Catarina JOAÇABA
4209102,160651,512893,3.1818547341115435,2.0196498054474707,1811.7659533073927,11210502.266926069,1962.442412451362,11518633.326731518,1153.0638261997406,7022481.509649805,1595.7962905317768,8678951.997743191,Santa Catarina JOINVILLE
4209151,1307,4719,3.791818181818182,4.324545454545454,856.800909090909,2640499.980909091,919.950909090909,2744246.7854545456,545.2963636363637,1134341.920909091,787.8245454545454,1294259.7936363637,Santa Catarina JOSÉ BOITEUX
4209177,673,2146,3.111666666666667,1.885,955.8516666666666,2801471.528333333,1116.5166666666669,3349563.24,615.9183333333334,1768994.6516666666,1001.8,2718350.245,Santa Catarina JUPIÁ
4209201,692,2199,3.356666666666667,2.023333333333333,1401.42,2938776.516666667,1440.7266666666667,2959666.2566666664,889.0966666666667,1623116.3966666665,1168.1,1815863.346666667,Santa Catarina LACERDÓPOLIS
4209300,49302,156217,3.1712616822429904,2.169859813084112,1369.0443925233644,4220677.968598131,1468.2864485981308,4357839.67635514,830.4084579439252,2568558.851588785,1213.5026635514018,3065472.3956074766,Santa Catarina LAGES
4209409,17229,51449,2.926907894736842,1.8545394736842105,1352.8821710526315,6135848.7013157895,1494.943355263158,5956828.779078948,847.7776315789473,3158069.323223684,1252.3475,4010583.085921053,Santa Catarina LAGUNA
4209458,442,1490,3.44,1.9866666666666664,2431.9933333333333,411289606.5633333,2526.9333333333334,423615148.6366667,1154.19,149651460.29999998,1622.7666666666669,197251992.65333337,Santa Catarina LAJEADO GRANDE
4209508,1898,5956,3.013589743589744,1.7215384615384617,1204.4069230769232,1573795.9764102565,1256.5941025641025,1589062.948205128,852.7410256410257,1048144.3725641026,1069.0735897435898,1108662.426153846,Santa Catarina LAURENTINO
4209607,4605,14348,3.1078125,1.7965625,1145.6640625,1453673.936875,1222.8803125,1448553.3490625,727.0459375,948907.790625,1053.488125,976413.146875,Santa Catarina LAURO MULLER
4209706,3480,11825,3.4475,2.5235,742.61,1008088.6795,813.318,1026264.4835,433.515,634887.966,705.8845,798776.4125,Santa Catarina LEBON RÉGIS
4209805,1033,3338,3.3430769230769237,1.2230769230769232,963.4953846153846,620607.01,1038.606153846154,611851.5915384615,644.5892307692308,565340.9107692308,933.9584615384616,474239.68846153846,Santa Catarina LEOBERTO LEAL
4209854,1390,4635,3.4233333333333333,2.225,1161.0666666666666,4185181.83,1182.4525,4392416.991666667,750.9666666666667,1809285.590833333,959.5258333333333,2103128.3800000004,Santa Catarina LINDÓIA DO SUL
4209904,3242,10231,3.1275,2.158333333333333,1014.9804166666668,1116545.0579166666,1086.0975,1113216.5804166666,744.9025,699747.89,959.0725,694480.2166666667,Santa Catarina LONTRAS
4210001,3072,10364,3.357058823529412,2.0923529411764705,1337.4876470588235,50273331.18764706,1561.7970588235294,54117399.448235296,919.4511764705884,18503893.10352941,1285.6635294117646,28075063.80352941,Santa Catarina LUIZ ALVES
4210035,1916,5584,3.0354545454545456,1.6981818181818182,1288.1654545454546,2078619.52,1333.4945454545457,2094331.767272727,849.87,1411626.794545455,1112.4554545454546,1537672.2372727273,Santa Catarina LUZERNA
4210050,551,1806,3.263333333333333,2.193333333333334,947.6166666666668,825939.6166666666,1008.35,821048.3700000001,544.84,582720.8933333333,881.07,627841.8033333333,Santa Catarina MACIEIRA
4210100,16546,52654,3.190485436893204,2.153009708737864,1220.934077669903,3589270.7849514564,1317.7360194174755,3715021.941067961,745.3566990291263,2009443.4747572816,1106.3796116504857,2495668.608737864,Santa Catarina MAFRA
4210209,1078,3279,3.115,2.173,861.326,1638160.019,931.846,1653336.181,579.233,898437.576,828.845,1038821.224,Santa Catarina MAJOR GERCINO
4210308,2309,7447,3.227894736842105,2.1989473684210528,766.3884210526317,2677391.020526316,855.7752631578948,2959690.368947368,466.3368421052632,1236188.6047368422,738.6163157894738,1776537.5721052631,Santa Catarina MAJOR VIEIRA
4210407,1989,6352,3.197,1.736,1056.869,10447244.996,1196.529,11100106.433,747.288,5980595.277000001,1054.165,7970260.697,Santa Catarina MARACAJÁ
4210506,7284,22048,3.0346,1.755,1149.177,2079321.8858,1199.6338,2091388.0348,849.37,1465333.3957999998,1066.9412,1599464.1046000002,Santa Catarina MARAVILHA
