,DMA Code,DMA Name,universe,afghan,albanian,alsatian,american,arab,egyptian,iraqi,jordanian,lebanese,moroccan,palestinian,syrian,all_arab,other_arab,armenian,assyrian_chaldean_syriac,australian,austrian,basque,belgian,brazilian,british,bulgarian,cajun,canadian,carpatho_rusyn,celtic,croatian,cypriot,czech,czechoslovakian,danish,dutch,eastern_european,english,estonian,european,finnish,french_except_basque,french_canadian,german,german_russian,greek,guyanese,hungarian,icelander,iranian,irish,israeli,italian,latvian,lithuanian,luxemburger,macedonian,maltese,new_zealander,northern_european,norwegian,pennsylvania_german,polish,portuguese,romanian,russian,scandinavian,scotch-irish,scottish,serbian,slavic,slovak,slovene,soviet_union,subsaharan_african,cape_verdean,ethiopian,ghanaian,kenyan,liberian,nigerian,senegalese,sierra_leonean,somali,south_african,sudanese,ugandan,zimbabwean,african,other_subsaharan_african,swedish,swiss,turkish,ukranian,welsh,west_indian_except_hispanic_groups,bahamian,barbadian,belizean,bermudan,british_west_indian,dutch_west_indian,haitian,jamaican,trinidadian_and_tobagonian,us_virgin_islander,west_indian,other_west_indian,yugoslavian,other_groups
69,571,Ft. Myers-Naples,4289651.0,914.0,2615.0,0.0,410010.0,25272.0,3659.0,642.0,2096.0,6559.0,2509.0,2016.0,1636.0,2717.0,3438.0,2088.0,76.0,538.0,2804.0,391.0,2052.0,17345.0,17387.0,2362.0,129.0,11597.0,9.0,557.0,2020.0,66.0,4313.0,1907.0,3143.0,11924.0,10007.0,108180.0,335.0,46315.0,1731.0,24414.0,11921.0,142067.0,109.0,8890.0,4847.0,8788.0,216.0,3377.0,112520.0,3608.0,126246.0,450.0,3526.0,114.0,314.0,274.0,209.0,2769.0,10270.0,1293.0,44830.0,9974.0,4403.0,21144.0,3750.0,13560.0,20082.0,1614.0,743.0,3752.0,638.0,0.0,24694.0,313.0,2261.0,582.0,278.0,112.0,3997.0,25.0,145.0,9.0,1277.0,104.0,342.0,166.0,12727.0,2356.0,9351.0,2825.0,3735.0,7269.0,4660.0,223938.0,6885.0,1166.0,1216.0,160.0,4894.0,520.0,146442.0,49391.0,6854.0,1758.0,4104.0,548.0,1804.0,2734576.0
70,573,Roanoke-Lynchburg,457672.0,14.0,291.0,0.0,149186.0,1796.0,398.0,149.0,50.0,252.0,0.0,156.0,123.0,520.0,148.0,5.0,0.0,11.0,362.0,23.0,99.0,377.0,2789.0,58.0,31.0,446.0,0.0,67.0,70.0,0.0,223.0,143.0,400.0,1589.0,689.0,46299.0,12.0,12861.0,136.0,2435.0,888.0,30407.0,0.0,624.0,30.0,594.0,14.0,263.0,27560.0,46.0,7161.0,23.0,250.0,0.0,0.0,0.0,8.0,487.0,1147.0,310.0,2774.0,196.0,76.0,552.0,571.0,7682.0,6666.0,108.0,36.0,122.0,4.0,0.0,6483.0,0.0,446.0,411.0,22.0,0.0,79.0,0.0,17.0,0.0,52.0,0.0,72.0,29.0,5326.0,29.0,913.0,380.0,290.0,611.0,1210.0,743.0,29.0,22.0,0.0,0.0,0.0,31.0,182.0,458.0,9.0,0.0,12.0,0.0,211.0,137820.0
71,574,Johnstown-Altoona-St Colge,292485.0,0.0,14.0,0.0,35610.0,949.0,69.0,6.0,30.0,351.0,102.0,0.0,152.0,80.0,159.0,76.0,0.0,6.0,565.0,0.0,132.0,137.0,929.0,81.0,4.0,268.0,68.0,39.0,482.0,0.0,580.0,974.0,102.0,2104.0,1582.0,16832.0,3.0,6677.0,75.0,2267.0,557.0,84049.0,0.0,572.0,23.0,1757.0,0.0,676.0,20464.0,12.0,20737.0,9.0,479.0,0.0,12.0,0.0,0.0,209.0,418.0,6051.0,13004.0,229.0,57.0,1284.0,206.0,3246.0,3419.0,328.0,536.0,5675.0,284.0,0.0,1841.0,14.0,23.0,37.0,59.0,48.0,325.0,0.0,227.0,0.0,4.0,28.0,0.0,12.0,727.0,337.0,2594.0,1235.0,285.0,1310.0,1356.0,548.0,9.0,21.0,0.0,0.0,8.0,0.0,173.0,245.0,36.0,0.0,51.0,5.0,93.0,48374.0
72,575,Chattanooga,2222104.0,184.0,586.0,17.0,472235.0,22929.0,8456.0,2788.0,363.0,1130.0,208.0,511.0,323.0,1406.0,7744.0,736.0,47.0,346.0,951.0,85.0,317.0,1112.0,15949.0,476.0,261.0,1829.0,0.0,267.0,652.0,6.0,1546.0,513.0,1536.0,10703.0,4456.0,223014.0,16.0,79964.0,1309.0,15063.0,4667.0,124291.0,158.0,3574.0,152.0,2228.0,31.0,2481.0,140573.0,190.0,32458.0,305.0,850.0,29.0,148.0,60.0,120.0,4064.0,6901.0,429.0,14635.0,1390.0,3305.0,4333.0,3144.0,45475.0,36688.0,649.0,312.0,940.0,189.0,0.0,42143.0,75.0,2751.0,632.0,533.0,393.0,1902.0,25.0,64.0,1632.0,269.0,1395.0,202.0,116.0,28397.0,3757.0,5143.0,2348.0,540.0,3746.0,7149.0,7886.0,424.0,62.0,304.0,0.0,518.0,191.0,3378.0,2051.0,335.0,121.0,495.0,7.0,1378.0,859897.0
73,576,Salisbury,240815.0,0.0,0.0,13.0,36219.0,620.0,72.0,0.0,0.0,273.0,8.0,77.0,2.0,0.0,188.0,26.0,0.0,7.0,177.0,0.0,257.0,263.0,1460.0,158.0,0.0,215.0,0.0,69.0,98.0,0.0,154.0,169.0,174.0,850.0,1422.0,22793.0,19.0,4606.0,107.0,989.0,672.0,16338.0,50.0,764.0,67.0,487.0,4.0,203.0,18923.0,239.0,10994.0,50.0,368.0,0.0,37.0,4.0,2.0,355.0,744.0,354.0,4441.0,244.0,231.0,1127.0,194.0,1227.0,2449.0,87.0,28.0,399.0,34.0,0.0,2452.0,44.0,67.0,18.0,0.0,0.0,323.0,0.0,125.0,0.0,17.0,284.0,0.0,0.0,1474.0,100.0,714.0,319.0,747.0,633.0,931.0,5188.0,14.0,0.0,0.0,0.0,46.0,0.0,4378.0,525.0,10.0,0.0,215.0,0.0,2.0,97848.0
74,577,Wilkes Barre-Scranton-Hztn,2728786.0,561.0,1255.0,66.0,264384.0,12098.0,3253.0,329.0,162.0,2968.0,1397.0,210.0,1112.0,1079.0,1588.0,1805.0,0.0,328.0,5018.0,63.0,819.0,2583.0,10173.0,1144.0,114.0,2678.0,553.0,368.0,2695.0,43.0,4011.0,4092.0,1459.0,21971.0,16170.0,125857.0,87.0,51573.0,477.0,13408.0,4382.0,581574.0,48.0,9149.0,1520.0,11345.0,202.0,2196.0,229689.0,650.0,215867.0,538.0,13753.0,50.0,214.0,302.0,59.0,2709.0,6123.0,65826.0,140830.0,3964.0,3726.0,19867.0,2057.0,18463.0,20695.0,1067.0,2317.0,28113.0,1557.0,44.0,21252.0,164.0,815.0,1196.0,963.0,296.0,2274.0,65.0,115.0,442.0,627.0,202.0,36.0,78.0,11928.0,2051.0,6461.0,7507.0,2350.0,17803.0,17670.0,17349.0,75.0,443.0,97.0,6.0,829.0,30.0,5065.0,7192.0,1277.0,126.0,2209.0,0.0,2094.0,701551.0
75,581,Terre Haute,152954.0,0.0,78.0,4.0,30649.0,469.0,0.0,47.0,46.0,0.0,40.0,17.0,123.0,0.0,196.0,0.0,28.0,17.0,87.0,0.0,54.0,0.0,659.0,0.0,2.0,108.0,0.0,11.0,53.0,0.0,176.0,49.0,91.0,1066.0,164.0,16000.0,0.0,4617.0,31.0,2411.0,280.0,32087.0,0.0,84.0,0.0,468.0,2.0,54.0,12128.0,0.0,2832.0,17.0,86.0,6.0,24.0,8.0,0.0,107.0,511.0,371.0,1175.0,56.0,82.0,61.0,249.0,1087.0,2287.0,101.0,35.0,79.0,29.0,0.0,876.0,0.0,30.0,70.0,83.0,0.0,57.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,571.0,51.0,492.0,608.0,5.0,98.0,789.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,28.0,0.0,0.0,17.0,0.0,215.0,38342.0
76,582,"Lafayette, In",94241.0,0.0,12.0,0.0,8611.0,683.0,332.0,0.0,19.0,99.0,33.0,31.0,0.0,130.0,39.0,55.0,1.0,0.0,36.0,0.0,170.0,154.0,491.0,20.0,0.0,36.0,0.0,0.0,0.0,3.0,101.0,50.0,100.0,1212.0,165.0,5509.0,10.0,3429.0,23.0,552.0,274.0,16533.0,0.0,270.0,0.0,232.0,0.0,468.0,5328.0,15.0,1312.0,49.0,190.0,0.0,0.0,0.0,0.0,152.0,570.0,20.0,1469.0,169.0,120.0,221.0,233.0,578.0,1869.0,66.0,14.0,49.0,0.0,0.0,751.0,0.0,26.0,19.0,65.0,0.0,386.0,0.0,0.0,0.0,10.0,0.0,0.0,68.0,157.0,20.0,626.0,255.0,176.0,28.0,413.0,142.0,10.0,0.0,0.0,0.0,0.0,0.0,56.0,43.0,33.0,0.0,0.0,0.0,8.0,40218.0
77,583,Alpena,18020.0,0.0,2.0,0.0,4464.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,74.0,0.0,79.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,4.0,10.0,30.0,105.0,28.0,981.0,0.0,323.0,66.0,451.0,576.0,3035.0,0.0,22.0,0.0,69.0,0.0,0.0,989.0,0.0,203.0,0.0,15.0,0.0,0.0,4.0,0.0,42.0,228.0,13.0,2771.0,37.0,17.0,32.0,25.0,122.0,439.0,14.0,0.0,0.0,19.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,82.0,45.0,0.0,35.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2453.0
78,584,Charlottesville,106232.0,113.0,117.0,0.0,14488.0,498.0,73.0,195.0,0.0,56.0,47.0,25.0,21.0,0.0,81.0,12.0,0.0,0.0,131.0,4.0,28.0,51.0,1422.0,0.0,0.0,176.0,0.0,0.0,6.0,0.0,85.0,0.0,208.0,415.0,559.0,10045.0,4.0,3427.0,27.0,596.0,302.0,7971.0,0.0,339.0,0.0,106.0,39.0,172.0,6096.0,1.0,2525.0,16.0,136.0,0.0,0.0,5.0,9.0,478.0,378.0,54.0,1365.0,148.0,48.0,329.0,92.0,1568.0,1686.0,4.0,17.0,135.0,0.0,0.0,855.0,24.0,39.0,112.0,42.0,0.0,127.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,342.0,58.0,264.0,180.0,115.0,265.0,352.0,283.0,0.0,0.0,7.0,0.0,0.0,0.0,42.0,113.0,121.0,0.0,0.0,0.0,48.0,47439.0
79,588,South Bend-Elkhart,1510497.0,73.0,147.0,25.0,209350.0,4815.0,459.0,210.0,300.0,778.0,127.0,323.0,265.0,725.0,1628.0,333.0,9.0,145.0,986.0,31.0,2159.0,932.0,6955.0,155.0,88.0,1619.0,0.0,112.0,711.0,14.0,1668.0,414.0,990.0,13871.0,2734.0,100582.0,81.0,50100.0,537.0,10013.0,2297.0,256951.0,58.0,2053.0,138.0,5345.0,0.0,768.0,81554.0,79.0,24342.0,512.0,1523.0,70.0,180.0,37.0,6.0,1609.0,4504.0,5413.0,25440.0,770.0,1389.0,3079.0,1855.0,9340.0,16305.0,712.0,352.0,755.0,438.0,0.0,37668.0,3.0,1169.0,357.0,978.0,221.0,5854.0,247.0,23.0,202.0,139.0,30.0,70.0,636.0,24329.0,3410.0,4860.0,6956.0,370.0,2128.0,3782.0,3379.0,55.0,208.0,42.0,64.0,113.0,0.0,1308.0,1282.0,139.0,32.0,100.0,36.0,634.0,593197.0
80,592,Gainesville,169149.0,0.0,205.0,0.0,15030.0,1212.0,335.0,15.0,11.0,85.0,93.0,90.0,370.0,50.0,163.0,23.0,0.0,137.0,249.0,0.0,69.0,792.0,1302.0,145.0,15.0,290.0,0.0,0.0,119.0,0.0,144.0,59.0,240.0,868.0,601.0,12419.0,0.0,4231.0,59.0,1682.0,599.0,11177.0,32.0,528.0,58.0,463.0,0.0,992.0,10123.0,113.0,5191.0,6.0,293.0,68.0,20.0,0.0,5.0,443.0,700.0,57.0,1987.0,213.0,44.0,1217.0,408.0,1733.0,2703.0,40.0,0.0,124.0,150.0,0.0,1448.0,4.0,358.0,16.0,7.0,0.0,117.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,782.0,2.0,404.0,137.0,557.0,418.0,954.0,2456.0,146.0,65.0,9.0,0.0,0.0,0.0,866.0,989.0,261.0,0.0,106.0,14.0,53.0,83344.0
81,596,Zanesville,34605.0,0.0,0.0,0.0,8160.0,483.0,0.0,0.0,0.0,412.0,68.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,154.0,0.0,0.0,44.0,0.0,50.0,12.0,0.0,63.0,63.0,45.0,226.0,113.0,3065.0,0.0,1136.0,7.0,222.0,42.0,6909.0,0.0,84.0,0.0,225.0,0.0,32.0,2660.0,0.0,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,146.0,69.0,269.0,45.0,31.0,31.0,102.0,264.0,557.0,0.0,22.0,91.0,19.0,0.0,108.0,0.0,11.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,62.0,91.0,0.0,36.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7399.0
82,597,Parkersburg,65441.0,0.0,0.0,0.0,15567.0,69.0,0.0,0.0,0.0,31.0,5.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,57.0,2.0,369.0,0.0,0.0,53.0,0.0,26.0,59.0,0.0,103.0,21.0,33.0,188.0,195.0,8005.0,0.0,2140.0,0.0,740.0,85.0,11668.0,0.0,284.0,0.0,95.0,0.0,6.0,6646.0,0.0,1692.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,112.0,19.0,414.0,28.0,13.0,31.0,85.0,1584.0,1272.0,0.0,26.0,4.0,18.0,0.0,166.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,58.0,46.0,0.0,7.0,219.0,57.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,43.0,0.0,0.0,0.0,0.0,10.0,13125.0
83,598,Clarksburg-Weston,107832.0,0.0,0.0,0.0,24351.0,204.0,0.0,0.0,0.0,80.0,45.0,0.0,36.0,43.0,0.0,25.0,0.0,0.0,33.0,0.0,295.0,16.0,393.0,0.0,48.0,197.0,0.0,15.0,54.0,0.0,62.0,84.0,60.0,834.0,270.0,10742.0,0.0,2191.0,46.0,695.0,93.0,17962.0,40.0,316.0,0.0,487.0,0.0,24.0,12358.0,10.0,6556.0,7.0,104.0,0.0,0.0,0.0,0.0,127.0,179.0,54.0,1328.0,16.0,16.0,211.0,42.0,2626.0,2043.0,19.0,42.0,126.0,24.0,0.0,203.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,14.0,281.0,294.0,8.0,21.0,728.0,175.0,0.0,0.0,0.0,0.0,21.0,0.0,50.0,43.0,0.0,0.0,61.0,0.0,12.0,20685.0
84,600,Corpus Christi,444002.0,0.0,0.0,0.0,14714.0,910.0,23.0,9.0,0.0,256.0,0.0,108.0,50.0,169.0,295.0,30.0,0.0,9.0,41.0,0.0,11.0,27.0,664.0,34.0,267.0,462.0,31.0,12.0,12.0,0.0,1614.0,247.0,85.0,533.0,375.0,11137.0,0.0,2484.0,98.0,1480.0,450.0,22149.0,15.0,269.0,0.0,185.0,0.0,128.0,10842.0,15.0,2337.0,0.0,90.0,2.0,21.0,0.0,0.0,98.0,680.0,0.0,2032.0,64.0,32.0,485.0,250.0,1464.0,2780.0,0.0,13.0,16.0,3.0,10.0,4878.0,0.0,0.0,8.0,2.0,0.0,114.0,0.0,0.0,0.0,9.0,0.0,40.0,0.0,4705.0,0.0,972.0,87.0,89.0,157.0,377.0,312.0,13.0,60.0,9.0,0.0,53.0,0.0,3.0,122.0,9.0,0.0,43.0,0.0,16.0,357407.0
85,602,Chicago,6910091.0,1058.0,9331.0,155.0,330805.0,76808.0,8312.0,5262.0,8930.0,4209.0,3328.0,14698.0,6338.0,11673.0,14058.0,3352.0,11195.0,909.0,6983.0,127.0,5529.0,3817.0,17972.0,14384.0,200.0,5585.0,38.0,207.0,12889.0,122.0,24835.0,5116.0,8334.0,50963.0,24774.0,160519.0,550.0,133167.0,3493.0,27514.0,11234.0,554713.0,285.0,48634.0,441.0,13959.0,138.0,7556.0,326610.0,2284.0,228008.0,2545.0,31220.0,1115.0,6675.0,65.0,329.0,8712.0,34207.0,2319.0,396792.0,2444.0,24938.0,41462.0,8707.0,19397.0,33193.0,18906.0,2158.0,14289.0,4725.0,89.0,107955.0,138.0,5050.0,4444.0,1329.0,841.0,21192.0,757.0,143.0,995.0,738.0,1823.0,317.0,208.0,64779.0,5201.0,40018.0,7424.0,5344.0,31939.0,7048.0,22620.0,289.0,284.0,4266.0,70.0,160.0,141.0,5437.0,9287.0,1202.0,204.0,1247.0,33.0,12341.0,3886522.0
86,603,Joplin-Pittsburg,287297.0,0.0,83.0,1.0,59627.0,437.0,100.0,0.0,43.0,132.0,15.0,8.0,16.0,39.0,84.0,27.0,0.0,25.0,264.0,0.0,100.0,225.0,1198.0,17.0,77.0,74.0,0.0,135.0,47.0,0.0,533.0,101.0,503.0,1686.0,141.0,23741.0,0.0,6314.0,62.0,2801.0,453.0,47227.0,32.0,368.0,0.0,285.0,38.0,37.0,21020.0,0.0,4953.0,16.0,43.0,0.0,8.0,4.0,4.0,419.0,1682.0,282.0,2291.0,225.0,159.0,479.0,428.0,3078.0,3457.0,18.0,51.0,49.0,142.0,0.0,1261.0,0.0,103.0,3.0,187.0,0.0,16.0,0.0,0.0,186.0,84.0,26.0,0.0,0.0,635.0,21.0,1816.0,659.0,10.0,195.0,824.0,167.0,0.0,0.0,0.0,0.0,0.0,37.0,65.0,63.0,0.0,0.0,2.0,0.0,96.0,96802.0
87,604,Columbia-Jefferson City,238910.0,28.0,99.0,3.0,40168.0,760.0,8.0,436.0,11.0,63.0,34.0,0.0,39.0,144.0,25.0,22.0,10.0,38.0,123.0,2.0,75.0,6.0,1267.0,287.0,0.0,168.0,0.0,51.0,202.0,0.0,398.0,79.0,211.0,1533.0,316.0,16730.0,0.0,7098.0,67.0,1822.0,268.0,67932.0,12.0,267.0,0.0,271.0,0.0,134.0,14361.0,72.0,2829.0,0.0,164.0,0.0,2.0,0.0,0.0,792.0,923.0,82.0,1378.0,62.0,145.0,347.0,542.0,2053.0,2567.0,13.0,18.0,55.0,0.0,0.0,2389.0,0.0,103.0,237.0,89.0,7.0,197.0,0.0,0.0,3.0,95.0,133.0,4.0,4.0,1484.0,33.0,736.0,1456.0,143.0,287.0,696.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,273.0,29.0,0.0,0.0,0.0,185.0,65797.0
88,605,Topeka,222003.0,0.0,2.0,26.0,23046.0,529.0,31.0,100.0,8.0,106.0,0.0,0.0,10.0,148.0,126.0,23.0,0.0,20.0,82.0,0.0,223.0,89.0,1040.0,0.0,4.0,110.0,0.0,33.0,76.0,0.0,1087.0,288.0,467.0,982.0,346.0,26629.0,0.0,10600.0,103.0,1926.0,738.0,49966.0,91.0,84.0,0.0,129.0,0.0,40.0,10883.0,0.0,2176.0,0.0,123.0,5.0,17.0,7.0,5.0,366.0,1636.0,151.0,1345.0,89.0,109.0,190.0,573.0,1663.0,1944.0,0.0,21.0,14.0,8.0,0.0,1818.0,0.0,196.0,1.0,38.0,0.0,206.0,0.0,0.0,0.0,30.0,57.0,0.0,13.0,1277.0,0.0,2797.0,615.0,21.0,182.0,783.0,583.0,4.0,0.0,0.0,0.0,35.0,1.0,132.0,204.0,42.0,0.0,165.0,0.0,20.0,75080.0
89,606,Dothan,151152.0,0.0,0.0,0.0,39906.0,93.0,0.0,2.0,0.0,37.0,16.0,26.0,1.0,6.0,5.0,0.0,2.0,4.0,47.0,0.0,30.0,8.0,600.0,0.0,106.0,34.0,0.0,10.0,20.0,0.0,88.0,10.0,25.0,464.0,136.0,11304.0,0.0,2869.0,34.0,610.0,275.0,4898.0,2.0,82.0,0.0,86.0,7.0,0.0,7107.0,13.0,1663.0,0.0,23.0,0.0,6.0,0.0,17.0,56.0,316.0,44.0,603.0,62.0,14.0,90.0,147.0,1770.0,1854.0,8.0,16.0,31.0,0.0,0.0,2137.0,0.0,0.0,0.0,7.0,0.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2045.0,4.0,131.0,22.0,12.0,16.0,236.0,195.0,6.0,0.0,0.0,4.0,41.0,0.0,33.0,94.0,0.0,0.0,17.0,0.0,0.0,72813.0
90,609,St. Louis,2617034.0,758.0,1072.0,57.0,321168.0,13141.0,973.0,1274.0,457.0,1585.0,1010.0,1519.0,1817.0,1386.0,3120.0,761.0,107.0,535.0,2040.0,47.0,906.0,1165.0,11299.0,1198.0,144.0,2204.0,2.0,329.0,3854.0,36.0,5395.0,1749.0,3632.0,12200.0,6851.0,148411.0,77.0,77094.0,1197.0,25418.0,4047.0,518620.0,258.0,4492.0,137.0,3641.0,103.0,2082.0,158037.0,372.0,60332.0,342.0,1790.0,79.0,312.0,94.0,92.0,4934.0,10371.0,1273.0,28851.0,1222.0,2370.0,7879.0,4894.0,19235.0,23660.0,1016.0,415.0,1578.0,505.0,0.0,28531.0,51.0,1588.0,1055.0,2124.0,742.0,2899.0,148.0,283.0,1773.0,356.0,169.0,98.0,41.0,15346.0,1858.0,9678.0,3034.0,1127.0,3957.0,6297.0,4174.0,75.0,28.0,152.0,28.0,74.0,70.0,1564.0,1831.0,213.0,11.0,128.0,0.0,12357.0,1041999.0
91,610,Rockford,218486.0,0.0,405.0,0.0,16777.0,2427.0,325.0,758.0,309.0,110.0,71.0,93.0,15.0,591.0,155.0,54.0,33.0,4.0,51.0,0.0,166.0,405.0,963.0,8.0,43.0,69.0,0.0,16.0,109.0,48.0,673.0,116.0,545.0,1414.0,367.0,9829.0,0.0,4498.0,187.0,1154.0,498.0,37248.0,0.0,482.0,0.0,86.0,16.0,115.0,12081.0,0.0,8894.0,2.0,283.0,15.0,14.0,0.0,0.0,376.0,4548.0,225.0,4512.0,37.0,149.0,397.0,695.0,848.0,1586.0,498.0,32.0,139.0,9.0,0.0,2107.0,0.0,82.0,13.0,157.0,0.0,312.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,1247.0,247.0,8233.0,528.0,26.0,292.0,248.0,294.0,7.0,69.0,0.0,0.0,0.0,0.0,87.0,79.0,52.0,0.0,0.0,0.0,275.0,92337.0
92,611,Rochestr-Mason City-Austin,166881.0,54.0,0.0,0.0,11548.0,1377.0,89.0,0.0,69.0,73.0,926.0,43.0,26.0,110.0,41.0,10.0,0.0,18.0,69.0,0.0,140.0,118.0,316.0,78.0,1.0,300.0,0.0,28.0,77.0,0.0,1981.0,278.0,1638.0,2154.0,413.0,4575.0,2.0,3962.0,288.0,911.0,369.0,46170.0,0.0,227.0,0.0,131.0,34.0,149.0,6941.0,11.0,1006.0,41.0,62.0,48.0,0.0,42.0,0.0,450.0,24184.0,190.0,1540.0,28.0,39.0,276.0,2299.0,490.0,825.0,117.0,17.0,41.0,32.0,0.0,7362.0,0.0,1126.0,29.0,9.0,0.0,188.0,0.0,0.0,3393.0,11.0,1253.0,11.0,0.0,1190.0,152.0,2100.0,721.0,44.0,179.0,366.0,128.0,0.0,3.0,0.0,41.0,44.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,659.0,39227.0
93,612,Shreveport,876590.0,0.0,0.0,28.0,202214.0,896.0,45.0,0.0,15.0,355.0,22.0,144.0,57.0,107.0,151.0,2.0,0.0,29.0,193.0,185.0,154.0,226.0,3082.0,101.0,969.0,253.0,0.0,30.0,229.0,0.0,827.0,336.0,421.0,2813.0,807.0,41677.0,11.0,11389.0,49.0,14459.0,2743.0,35837.0,16.0,362.0,31.0,243.0,7.0,641.0,37316.0,155.0,8175.0,0.0,160.0,13.0,10.0,0.0,0.0,992.0,1593.0,146.0,2486.0,366.0,102.0,724.0,642.0,5922.0,7468.0,69.0,85.0,10.0,30.0,0.0,15288.0,0.0,69.0,21.0,59.0,7.0,312.0,0.0,0.0,0.0,35.0,16.0,0.0,0.0,14703.0,66.0,1603.0,493.0,22.0,298.0,1054.0,1011.0,10.0,0.0,102.0,0.0,5.0,490.0,40.0,347.0,5.0,0.0,12.0,0.0,94.0,469003.0
94,613,Minneapolis-St. Paul,4068730.0,684.0,2039.0,13.0,231270.0,23591.0,4754.0,1799.0,1468.0,3565.0,3024.0,1010.0,493.0,2702.0,4776.0,1111.0,106.0,548.0,4760.0,332.0,4475.0,2121.0,11969.0,1199.0,334.0,4760.0,102.0,263.0,3069.0,97.0,28970.0,5639.0,18308.0,34697.0,12266.0,89781.0,334.0,128371.0,34459.0,27737.0,18921.0,978034.0,791.0,5725.0,2924.0,4922.0,1004.0,4065.0,149319.0,816.0,45391.0,1604.0,2759.0,1914.0,153.0,131.0,164.0,17369.0,306022.0,3076.0,105813.0,1841.0,4217.0,19555.0,70413.0,11772.0,19083.0,1912.0,1028.0,2703.0,2986.0,12.0,244187.0,67.0,37422.0,2049.0,9257.0,19519.0,12017.0,132.0,1695.0,99337.0,602.0,3656.0,825.0,156.0,48021.0,9432.0,109766.0,6298.0,1578.0,10986.0,4525.0,7193.0,288.0,83.0,104.0,41.0,294.0,80.0,2030.0,2379.0,903.0,2.0,979.0,10.0,5076.0,1219277.0
95,616,Kansas City,1233026.0,531.0,104.0,0.0,118831.0,9464.0,869.0,1593.0,899.0,768.0,688.0,619.0,471.0,1368.0,2189.0,241.0,12.0,413.0,922.0,92.0,1332.0,1173.0,6166.0,212.0,83.0,1075.0,0.0,199.0,2307.0,0.0,2838.0,679.0,3023.0,6880.0,3477.0,87511.0,24.0,54414.0,647.0,9060.0,2283.0,185138.0,240.0,1638.0,87.0,962.0,162.0,1597.0,80706.0,81.0,24004.0,120.0,569.0,106.0,15.0,7.0,58.0,2912.0,8275.0,1054.0,9815.0,810.0,1128.0,3662.0,3026.0,10488.0,14269.0,291.0,373.0,554.0,356.0,0.0,18852.0,1.0,1773.0,519.0,1316.0,90.0,1910.0,448.0,155.0,838.0,158.0,119.0,182.0,53.0,9771.0,1519.0,8362.0,1651.0,230.0,2654.0,3853.0,3705.0,98.0,32.0,57.0,0.0,30.0,108.0,1404.0,1625.0,154.0,6.0,191.0,0.0,833.0,526390.0
96,617,Milwaukee,1169191.0,48.0,2893.0,26.0,46321.0,7593.0,613.0,439.0,679.0,350.0,534.0,1716.0,201.0,1693.0,1368.0,1282.0,101.0,123.0,1730.0,56.0,1234.0,361.0,2389.0,214.0,118.0,947.0,9.0,30.0,2392.0,21.0,4357.0,1209.0,4335.0,10863.0,2691.0,19410.0,14.0,24523.0,3220.0,5843.0,3448.0,294095.0,674.0,3517.0,10.0,3032.0,29.0,600.0,39634.0,146.0,26188.0,453.0,1494.0,1045.0,85.0,17.0,5.0,1461.0,19401.0,217.0,57253.0,348.0,1133.0,4863.0,2798.0,1921.0,4436.0,3574.0,507.0,1795.0,1790.0,0.0,9472.0,0.0,399.0,173.0,283.0,108.0,1499.0,88.0,62.0,531.0,150.0,14.0,39.0,0.0,5551.0,575.0,6166.0,1666.0,320.0,1748.0,1302.0,1695.0,0.0,8.0,60.0,0.0,0.0,12.0,194.0,1216.0,69.0,0.0,136.0,0.0,1080.0,525420.0
